X, Y0
30.4000,0.0066
30.4250,0.0072
30.4500,0.0068
30.4750,0.0061
30.5000,0.0065
30.5250,0.0069
30.5500,0.0062
30.5750,0.0064
30.6000,0.0065
30.6250,0.0068
30.6500,0.0068
30.6750,0.0065
30.7000,0.0065
30.7250,0.0065
30.7500,0.0070
30.7750,0.0073
30.8000,0.0074
30.8250,0.0074
30.8500,0.0071
30.8750,0.0064
30.9000,0.0064
30.9250,0.0071
30.9500,0.0079
30.9750,0.0079
31.0000,0.0087
31.0250,0.0084
31.0500,0.0081
31.0750,0.0066
31.1000,0.0061
31.1250,0.0055
31.1500,0.0056
31.1750,0.0061
31.2000,0.0056
31.2250,0.0043
31.2500,0.0041
31.2750,0.0039
31.3000,0.0035
31.3250,0.0040
31.3500,0.0044
31.3750,0.0042
31.4000,0.0052
31.4250,0.0062
31.4500,0.0058
31.4750,0.0054
31.5000,0.0049
31.5250,0.0056
31.5500,0.0059
31.5750,0.0062
31.6000,0.0056
31.6250,0.0057
31.6500,0.0064
31.6750,0.0064
