Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.004
Sample Interval,1.28e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.02
Label,
TIME,CH1
4.853e-02,0.0203937
4.854e-02,0.0206156
4.856e-02,0.020975
4.857e-02,0.0210906
4.858e-02,0.0210562
4.860e-02,0.021175
4.861e-02,0.0212094
4.862e-02,0.0214062
4.863e-02,0.0210375
4.865e-02,0.0205812
4.866e-02,0.020675
4.867e-02,0.0209625
4.868e-02,0.0205906
4.870e-02,0.0204906
4.871e-02,0.0208406
4.872e-02,0.0208062
4.874e-02,0.0204562
4.875e-02,0.0208656
4.876e-02,0.0208531
4.877e-02,0.0204031
4.879e-02,0.0206625
4.880e-02,0.0210062
4.881e-02,0.0212219
4.883e-02,0.0214937
4.884e-02,0.0215062
4.885e-02,0.0214531
4.886e-02,0.0212125
4.888e-02,0.0209125
4.889e-02,0.0211812
4.890e-02,0.0210375
4.892e-02,0.0211844
4.893e-02,0.0208219
4.894e-02,0.0202
4.895e-02,0.0197687
4.897e-02,0.0202344
4.898e-02,0.0203906
4.899e-02,0.0202312
4.900e-02,0.0200687
4.902e-02,0.0204125
4.903e-02,0.0209062
4.904e-02,0.0216281
4.906e-02,0.0217062
4.907e-02,0.0216687
4.908e-02,0.021
4.909e-02,0.0209219
4.911e-02,0.0211625
4.912e-02,0.0220531
4.913e-02,0.0221937
4.915e-02,0.0223844
4.916e-02,0.0223969
4.917e-02,0.0233031
4.918e-02,0.0235469
4.920e-02,0.0241
4.921e-02,0.0233687
4.922e-02,0.0231187
4.924e-02,0.023275
4.925e-02,0.0231437
4.926e-02,0.0226281
4.927e-02,0.0219469
4.929e-02,0.0214219
4.930e-02,0.0211812
4.931e-02,0.0208094
4.932e-02,0.0205875
4.934e-02,0.0208719
4.935e-02,0.020775
4.936e-02,0.0209062
4.938e-02,0.0212031
4.939e-02,0.0208875
4.940e-02,0.020875
4.941e-02,0.0203344
4.943e-02,0.0207062
4.944e-02,0.021
4.945e-02,0.0211094
4.947e-02,0.0209344
4.948e-02,0.0207656
4.949e-02,0.0210406
4.950e-02,0.0217406
4.952e-02,0.0209812
4.953e-02,0.0208969
4.954e-02,0.0208375
4.956e-02,0.0207406
4.957e-02,0.0206312
4.958e-02,0.0215719
4.959e-02,0.0215344
4.961e-02,0.0213875
4.962e-02,0.0221437
4.963e-02,0.0220062
4.964e-02,0.0217562
4.966e-02,0.0219625
4.967e-02,0.0228906
4.968e-02,0.0233187
4.970e-02,0.0240844
4.971e-02,0.023625
4.972e-02,0.0233719
4.973e-02,0.0235125
4.975e-02,0.0234812
4.976e-02,0.022925
4.977e-02,0.0235437
4.979e-02,0.0236781
4.980e-02,0.0232187
4.981e-02,0.0229437
4.982e-02,0.0229031
4.984e-02,0.0231469
4.985e-02,0.0233719
4.986e-02,0.0238125
4.988e-02,0.0247125
4.989e-02,0.0244469
4.990e-02,0.0248656
4.991e-02,0.02525
4.993e-02,0.0248312
4.994e-02,0.0246812
4.995e-02,0.024325
4.996e-02,0.0243437
4.998e-02,0.0247375
4.999e-02,0.0248937
5.000e-02,0.0255
5.002e-02,0.0255406
5.003e-02,0.02605
5.004e-02,0.0267156
5.005e-02,0.0270187
5.007e-02,0.0271344
5.008e-02,0.027075
5.009e-02,0.0274656
5.011e-02,0.0269844
5.012e-02,0.0270531
5.013e-02,0.026775
5.014e-02,0.027375
5.016e-02,0.0276656
5.017e-02,0.0289219
5.018e-02,0.0299344
5.020e-02,0.0302281
5.021e-02,0.0303062
5.022e-02,0.0304969
5.023e-02,0.0313219
5.025e-02,0.0316594
5.026e-02,0.0325656
5.027e-02,0.0324156
5.028e-02,0.0336062
