Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.01
Sample Interval,3.2e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.5
Label,
TIME,CH1
2.6248e-02,0.166094
2.6280e-02,0.154141
2.6312e-02,0.148906
2.6344e-02,0.132031
2.6376e-02,0.127734
2.6408e-02,0.118437
2.6440e-02,0.110078
2.6472e-02,0.108437
2.6504e-02,0.109375
2.6536e-02,0.104922
2.6568e-02,0.104219
2.6600e-02,0.100781
2.6632e-02,0.0959375
2.6664e-02,0.0971094
2.6696e-02,0.0967969
2.6728e-02,0.0963281
2.6760e-02,0.100859
2.6792e-02,0.101953
2.6824e-02,0.0992969
2.6856e-02,0.0951563
2.6888e-02,0.0932812
2.6920e-02,0.09625
2.6952e-02,0.100937
2.6984e-02,0.100937
2.7016e-02,0.0991406
2.7048e-02,0.09625
2.7080e-02,0.0980469
2.7112e-02,0.098125
2.7144e-02,0.100469
2.7176e-02,0.100937
2.7208e-02,0.103125
2.7240e-02,0.101875
2.7272e-02,0.103984
2.7304e-02,0.100313
2.7336e-02,0.101641
2.7368e-02,0.0988281
2.7400e-02,0.09875
2.7432e-02,0.10375
2.7464e-02,0.0975
2.7496e-02,0.0934375
2.7528e-02,0.0919531
2.7560e-02,0.0907031
2.7592e-02,0.0928906
2.7624e-02,0.0975781
2.7656e-02,0.0996094
2.7688e-02,0.0992187
2.7720e-02,0.0983594
2.7752e-02,0.0989062
2.7784e-02,0.106562
2.7816e-02,0.106641
2.7848e-02,0.105781
2.7880e-02,0.111016
2.7912e-02,0.11625
2.7944e-02,0.116953
2.7976e-02,0.121484
2.8008e-02,0.125859
2.8040e-02,0.131016
2.8072e-02,0.138672
2.8104e-02,0.145547
2.8136e-02,0.150625
2.8168e-02,0.161406
2.8200e-02,0.172031
2.8232e-02,0.182656
2.8264e-02,0.185937
2.8296e-02,0.197109
2.8328e-02,0.220938
2.8360e-02,0.237656
2.8392e-02,0.249375
2.8424e-02,0.265078
2.8456e-02,0.27375
2.8488e-02,0.283594
2.8520e-02,0.297187
2.8552e-02,0.314062
2.8584e-02,0.336797
2.8616e-02,0.358203
2.8648e-02,0.380391
2.8680e-02,0.387734
2.8712e-02,0.400547
2.8744e-02,0.413594
2.8776e-02,0.418594
2.8808e-02,0.430547
2.8840e-02,0.429219
2.8872e-02,0.425625
2.8904e-02,0.414375
2.8936e-02,0.427031
2.8968e-02,0.419844
2.9000e-02,0.408438
2.9032e-02,0.4
2.9064e-02,0.389297
2.9096e-02,0.37625
2.9128e-02,0.366328
2.9160e-02,0.347891
2.9192e-02,0.332812
2.9224e-02,0.312656
2.9256e-02,0.292188
2.9288e-02,0.274219
2.9320e-02,0.262578
2.9352e-02,0.242266
2.9384e-02,0.231875
2.9416e-02,0.223672
2.9448e-02,0.211172
2.9480e-02,0.199609
2.9512e-02,0.191875
2.9544e-02,0.188125
2.9576e-02,0.179141
2.9608e-02,0.178516
2.9640e-02,0.1725
2.9672e-02,0.174375
2.9704e-02,0.176484
2.9736e-02,0.179844
2.9768e-02,0.187578
2.9800e-02,0.19
2.9832e-02,0.191953
2.9864e-02,0.193437
2.9896e-02,0.198516
2.9928e-02,0.21
2.9960e-02,0.210312
2.9992e-02,0.214219
3.0024e-02,0.220781
3.0056e-02,0.228672
3.0088e-02,0.238828
3.0120e-02,0.247187
3.0152e-02,0.256719
3.0184e-02,0.259219
3.0216e-02,0.278594
3.0248e-02,0.295547
3.0280e-02,0.320937
3.0312e-02,0.344297
3.0344e-02,0.363594
3.0376e-02,0.386562
3.0408e-02,0.402266
3.0440e-02,0.418672
3.0472e-02,0.449062
3.0504e-02,0.483359
3.0536e-02,0.513828
3.0568e-02,0.542578
3.0600e-02,0.565
3.0632e-02,0.584922
3.0664e-02,0.628203
3.0696e-02,0.661563
3.0728e-02,0.683437
3.0760e-02,0.710938
3.0792e-02,0.740859
3.0824e-02,0.758203
3.0856e-02,0.778359
3.0888e-02,0.784141
3.0920e-02,0.784844
3.0952e-02,0.7925
3.0984e-02,0.789297
3.1016e-02,0.789453
3.1048e-02,0.787109
3.1080e-02,0.7675
3.1112e-02,0.741953
3.1144e-02,0.723359
3.1176e-02,0.712422
3.1208e-02,0.682656
3.1240e-02,0.659062
3.1272e-02,0.642813
3.1304e-02,0.607812
3.1336e-02,0.584219
3.1368e-02,0.547031
3.1400e-02,0.527187
3.1432e-02,0.514609
3.1464e-02,0.483672
