Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.01
Sample Interval,3.2e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.1
Label,
TIME,CH1
3.2368e-02,0.0796875
3.2400e-02,0.0727656
3.2432e-02,0.0655313
3.2464e-02,0.0619844
3.2496e-02,0.0593594
3.2528e-02,0.055
3.2560e-02,0.0522813
3.2592e-02,0.0503438
3.2624e-02,0.0482188
3.2656e-02,0.0470156
3.2688e-02,0.0466094
3.2720e-02,0.0471094
3.2752e-02,0.0459688
3.2784e-02,0.0455781
3.2816e-02,0.0438125
3.2848e-02,0.0434063
3.2880e-02,0.0434844
3.2912e-02,0.0424531
3.2944e-02,0.0414844
3.2976e-02,0.0435
3.3008e-02,0.0434219
3.3040e-02,0.0403125
3.3072e-02,0.040875
3.3104e-02,0.0402656
3.3136e-02,0.0406406
3.3168e-02,0.0398594
3.3200e-02,0.0388438
3.3232e-02,0.0381719
3.3264e-02,0.0400469
3.3296e-02,0.0416094
3.3328e-02,0.0427813
3.3360e-02,0.0425781
3.3392e-02,0.0437031
3.3424e-02,0.0438906
3.3456e-02,0.0432188
3.3488e-02,0.0440625
3.3520e-02,0.0443906
3.3552e-02,0.0451719
3.3584e-02,0.0448906
3.3616e-02,0.04825
3.3648e-02,0.0475625
3.3680e-02,0.0475938
3.3712e-02,0.0499375
3.3744e-02,0.0528125
3.3776e-02,0.0530313
3.3808e-02,0.0564844
3.3840e-02,0.0577813
3.3872e-02,0.0590156
3.3904e-02,0.0592969
3.3936e-02,0.0627656
3.3968e-02,0.0657969
3.4000e-02,0.0684375
3.4032e-02,0.0696094
3.4064e-02,0.0729219
3.4096e-02,0.0776406
3.4128e-02,0.0801719
3.4160e-02,0.0826406
3.4192e-02,0.0843438
3.4224e-02,0.0836719
3.4256e-02,0.0831875
3.4288e-02,0.0823281
3.4320e-02,0.0791875
3.4352e-02,0.077
3.4384e-02,0.078875
3.4416e-02,0.0752969
3.4448e-02,0.0738594
3.4480e-02,0.0697813
3.4512e-02,0.0678906
3.4544e-02,0.0655156
3.4576e-02,0.062125
3.4608e-02,0.0595938
3.4640e-02,0.056125
3.4672e-02,0.0574219
3.4704e-02,0.0524688
3.4736e-02,0.0502969
3.4768e-02,0.0465625
3.4800e-02,0.0438906
3.4832e-02,0.0432813
3.4864e-02,0.0408281
3.4896e-02,0.0403594
3.4928e-02,0.0386406
3.4960e-02,0.0378906
3.4992e-02,0.0372031
3.5024e-02,0.0376094
3.5056e-02,0.0365156
3.5088e-02,0.035875
3.5120e-02,0.0344219
3.5152e-02,0.0344375
3.5184e-02,0.0350156
3.5216e-02,0.0354531
3.5248e-02,0.0343125
3.5280e-02,0.0343125
3.5312e-02,0.0325625
3.5344e-02,0.0333594
3.5376e-02,0.0343594
3.5408e-02,0.0344844
3.5440e-02,0.0342031
3.5472e-02,0.0342969
3.5504e-02,0.0354219
3.5536e-02,0.0358281
3.5568e-02,0.035875
3.5600e-02,0.0343438
3.5632e-02,0.0350469
3.5664e-02,0.0358906
3.5696e-02,0.0361094
3.5728e-02,0.037
3.5760e-02,0.035875
3.5792e-02,0.0365313
3.5824e-02,0.0356094
3.5856e-02,0.0365781
3.5888e-02,0.0361875
3.5920e-02,0.0359375
3.5952e-02,0.0354531
3.5984e-02,0.0341406
3.6016e-02,0.0336406
3.6048e-02,0.0341719
3.6080e-02,0.0331563
3.6112e-02,0.0325313
3.6144e-02,0.0339375
3.6176e-02,0.0316406
3.6208e-02,0.0304844
3.6240e-02,0.0310313
3.6272e-02,0.0291094
3.6304e-02,0.0293594
3.6336e-02,0.0289063
3.6368e-02,0.0287031
3.6400e-02,0.0291094
3.6432e-02,0.0300313
3.6464e-02,0.0302344
3.6496e-02,0.0288125
3.6528e-02,0.0280469
3.6560e-02,0.0278594
3.6592e-02,0.0282188
3.6624e-02,0.0307656
3.6656e-02,0.0315
3.6688e-02,0.0314375
3.6720e-02,0.0318906
3.6752e-02,0.0305
3.6784e-02,0.0295469
3.6816e-02,0.0308125
3.6848e-02,0.0307031
3.6880e-02,0.0293281
3.6912e-02,0.0292344
3.6944e-02,0.0293438
3.6976e-02,0.0288438
3.7008e-02,0.0292188
3.7040e-02,0.0299844
3.7072e-02,0.0298438
3.7104e-02,0.0310938
3.7136e-02,0.0342344
3.7168e-02,0.032625
3.7200e-02,0.0330313
3.7232e-02,0.0319844
3.7264e-02,0.0319375
3.7296e-02,0.0319844
3.7328e-02,0.0317969
3.7360e-02,0.0318906
3.7392e-02,0.0324375
3.7424e-02,0.0325469
3.7456e-02,0.0317188
3.7488e-02,0.0305
3.7520e-02,0.0297813
3.7552e-02,0.0282031
3.7584e-02,0.0291094
3.7616e-02,0.0284688
3.7648e-02,0.0286094
3.7680e-02,0.02875
3.7712e-02,0.0294531
3.7744e-02,0.0289531
3.7776e-02,0.0286563
3.7808e-02,0.02925
3.7840e-02,0.0300625
3.7872e-02,0.0294219
3.7904e-02,0.029
3.7936e-02,0.0295313
3.7968e-02,0.0293125
3.8000e-02,0.0283125
3.8032e-02,0.0280781
3.8064e-02,0.029875
3.8096e-02,0.0307188
3.8128e-02,0.0304219
3.8160e-02,0.0300313
3.8192e-02,0.02925
3.8224e-02,0.0308906
3.8256e-02,0.0298438
3.8288e-02,0.0306719
3.8320e-02,0.0305469
3.8352e-02,0.0299844
3.8384e-02,0.0299375
3.8416e-02,0.0303906
3.8448e-02,0.0301094
3.8480e-02,0.0294063
3.8512e-02,0.0288125
3.8544e-02,0.0288906
3.8576e-02,0.0274844
3.8608e-02,0.0275781
3.8640e-02,0.0279844
3.8672e-02,0.0291875
3.8704e-02,0.0296406
3.8736e-02,0.0296094
3.8768e-02,0.0300156
3.8800e-02,0.0313594
3.8832e-02,0.0296094
3.8864e-02,0.028375
3.8896e-02,0.0284375
3.8928e-02,0.0290781
3.8960e-02,0.0303125
3.8992e-02,0.031875
3.9024e-02,0.030125
3.9056e-02,0.0301875
3.9088e-02,0.0284063
3.9120e-02,0.0300938
3.9152e-02,0.0300938
3.9184e-02,0.0313906
3.9216e-02,0.0318125
3.9248e-02,0.0302344
3.9280e-02,0.0299375
3.9312e-02,0.0294531
3.9344e-02,0.0291094
3.9376e-02,0.0280469
3.9408e-02,0.0279844
3.9440e-02,0.0285
3.9472e-02,0.0280156
3.9504e-02,0.0300469
3.9536e-02,0.0309688
3.9568e-02,0.0315
3.9600e-02,0.030875
3.9632e-02,0.0304063
3.9664e-02,0.0297969
3.9696e-02,0.0310313
3.9728e-02,0.0308594
3.9760e-02,0.0321875
3.9792e-02,0.0320313
3.9824e-02,0.0321563
3.9856e-02,0.0320625
3.9888e-02,0.0322813
3.9920e-02,0.0330313
3.9952e-02,0.0329688
3.9984e-02,0.0323906
4.0016e-02,0.0316406
4.0048e-02,0.0305313
4.0080e-02,0.0322969
4.0112e-02,0.0326094
4.0144e-02,0.0331563
4.0176e-02,0.03425
4.0208e-02,0.0360625
4.0240e-02,0.0356563
4.0272e-02,0.0362344
4.0304e-02,0.0372188
4.0336e-02,0.0373438
4.0368e-02,0.0332344
4.0400e-02,0.0345625
4.0432e-02,0.034125
4.0464e-02,0.0349219
4.0496e-02,0.0357031
4.0528e-02,0.037
4.0560e-02,0.0362969
4.0592e-02,0.0366094
4.0624e-02,0.0386406
4.0656e-02,0.0397344
4.0688e-02,0.04
4.0720e-02,0.0425781
4.0752e-02,0.0434688
4.0784e-02,0.0431563
4.0816e-02,0.044625
4.0848e-02,0.0442344
4.0880e-02,0.044
