Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.01
Sample Interval,3.2e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.05
Label,
TIME,CH1
3.6560e-02,0.0767813
3.6592e-02,0.0818281
3.6624e-02,0.0853438
3.6656e-02,0.0839375
3.6688e-02,0.0853047
3.6720e-02,0.0895938
3.6752e-02,0.102344
3.6784e-02,0.108438
3.6816e-02,0.109336
3.6848e-02,0.113625
3.6880e-02,0.113828
3.6912e-02,0.113188
3.6944e-02,0.113844
3.6976e-02,0.114875
3.7008e-02,0.10982
3.7040e-02,0.107453
3.7072e-02,0.108547
3.7104e-02,0.100297
3.7136e-02,0.0959531
3.7168e-02,0.0910625
3.7200e-02,0.08925
3.7232e-02,0.0851641
3.7264e-02,0.0790938
3.7296e-02,0.0762188
3.7328e-02,0.0699219
3.7360e-02,0.0621484
3.7392e-02,0.0595781
3.7424e-02,0.0560625
3.7456e-02,0.0524297
3.7488e-02,0.0503516
3.7520e-02,0.0478984
3.7552e-02,0.0452109
3.7584e-02,0.0454141
3.7616e-02,0.0463438
3.7648e-02,0.0436563
3.7680e-02,0.0433672
3.7712e-02,0.0425859
3.7744e-02,0.0413594
3.7776e-02,0.045125
3.7808e-02,0.0444297
3.7840e-02,0.0448594
3.7872e-02,0.0486094
3.7904e-02,0.0479609
3.7936e-02,0.0451797
3.7968e-02,0.0438828
3.8000e-02,0.0437031
3.8032e-02,0.0449297
3.8064e-02,0.04525
3.8096e-02,0.0472031
3.8128e-02,0.0420469
3.8160e-02,0.0412969
3.8192e-02,0.0390391
3.8224e-02,0.0399531
3.8256e-02,0.0370078
3.8288e-02,0.0359531
3.8320e-02,0.0329219
3.8352e-02,0.0328438
3.8384e-02,0.0353125
3.8416e-02,0.0344063
3.8448e-02,0.0325938
3.8480e-02,0.0307188
3.8512e-02,0.0298594
3.8544e-02,0.0329375
3.8576e-02,0.0328984
3.8608e-02,0.0344297
3.8640e-02,0.0333281
3.8672e-02,0.0353203
3.8704e-02,0.0349297
3.8736e-02,0.0333672
3.8768e-02,0.0288594
3.8800e-02,0.0287734
3.8832e-02,0.0306328
3.8864e-02,0.0318984
3.8896e-02,0.0306484
3.8928e-02,0.0291094
3.8960e-02,0.0309219
3.8992e-02,0.0301406
3.9024e-02,0.0312734
3.9056e-02,0.03025
3.9088e-02,0.0312031
3.9120e-02,0.0295313
3.9152e-02,0.032375
3.9184e-02,0.03275
3.9216e-02,0.0331172
3.9248e-02,0.0330703
3.9280e-02,0.0335391
3.9312e-02,0.0336875
3.9344e-02,0.0316563
3.9376e-02,0.0344141
3.9408e-02,0.0361094
3.9440e-02,0.0370781
3.9472e-02,0.0390781
3.9504e-02,0.0392344
3.9536e-02,0.0379063
3.9568e-02,0.0380234
3.9600e-02,0.0365938
3.9632e-02,0.0352813
3.9664e-02,0.0357969
3.9696e-02,0.0346016
3.9728e-02,0.0340313
3.9760e-02,0.0332656
3.9792e-02,0.0327031
3.9824e-02,0.0373047
3.9856e-02,0.0348516
3.9888e-02,0.0339688
3.9920e-02,0.0333359
3.9952e-02,0.0343672
3.9984e-02,0.0333438
4.0016e-02,0.0336328
4.0048e-02,0.0361563
4.0080e-02,0.0342344
4.0112e-02,0.0329375
4.0144e-02,0.0332422
4.0176e-02,0.03325
4.0208e-02,0.03275
4.0240e-02,0.0310078
4.0272e-02,0.0284609
4.0304e-02,0.0289453
4.0336e-02,0.0307266
4.0368e-02,0.0291563
4.0400e-02,0.0283438
4.0432e-02,0.0286719
4.0464e-02,0.0289453
4.0496e-02,0.0284297
4.0528e-02,0.0317656
