Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.01
Sample Interval,3.2e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,1
Label,
TIME,CH1
3.9880e-02,2.21469
3.9912e-02,2.24422
3.9944e-02,2.25531
3.9976e-02,2.27266
4.0008e-02,2.28234
4.0040e-02,2.28828
4.0072e-02,2.24641
4.0104e-02,2.19437
4.0136e-02,2.12906
4.0168e-02,2.06625
4.0200e-02,2.00188
4.0232e-02,1.91141
4.0264e-02,1.81734
4.0296e-02,1.72688
4.0328e-02,1.63875
4.0360e-02,1.57484
4.0392e-02,1.48062
4.0424e-02,1.39438
4.0456e-02,1.30547
4.0488e-02,1.23984
4.0520e-02,1.16391
4.0552e-02,1.09797
4.0584e-02,1.04656
4.0616e-02,1.00672
4.0648e-02,0.9725
4.0680e-02,0.937344
4.0712e-02,0.914687
4.0744e-02,0.8825
4.0776e-02,0.851562
4.0808e-02,0.821562
4.0840e-02,0.820469
4.0872e-02,0.826094
4.0904e-02,0.823594
4.0936e-02,0.810781
4.0968e-02,0.82
4.1000e-02,0.825156
4.1032e-02,0.820625
4.1064e-02,0.834062
4.1096e-02,0.8375
4.1128e-02,0.857344
4.1160e-02,0.88375
4.1192e-02,0.911719
4.1224e-02,0.954844
4.1256e-02,0.998125
4.1288e-02,1.05172
4.1320e-02,1.11328
4.1352e-02,1.19125
4.1384e-02,1.27484
4.1416e-02,1.37266
4.1448e-02,1.44844
4.1480e-02,1.57
4.1512e-02,1.6875
4.1544e-02,1.81109
4.1576e-02,1.94937
4.1608e-02,2.0575
4.1640e-02,2.19719
4.1672e-02,2.33156
4.1704e-02,2.45266
4.1736e-02,2.5725
4.1768e-02,2.66578
4.1800e-02,2.77
4.1832e-02,2.83437
4.1864e-02,2.86641
4.1896e-02,2.92672
4.1928e-02,2.92812
4.1960e-02,2.96469
4.1992e-02,2.9475
4.2024e-02,2.94016
4.2056e-02,2.90219
4.2088e-02,2.83703
4.2120e-02,2.75047
4.2152e-02,2.68422
4.2184e-02,2.57219
4.2216e-02,2.43406
4.2248e-02,2.29891
4.2280e-02,2.18656
4.2312e-02,2.06297
4.2344e-02,1.92203
4.2376e-02,1.78969
4.2408e-02,1.64328
4.2440e-02,1.51187
4.2472e-02,1.37609
4.2504e-02,1.24781
4.2536e-02,1.12328
4.2568e-02,1.0125
4.2600e-02,0.905156
4.2632e-02,0.811875
4.2664e-02,0.735
4.2696e-02,0.672187
4.2728e-02,0.621094
4.2760e-02,0.575
4.2792e-02,0.536719
4.2824e-02,0.508281
4.2856e-02,0.484219
4.2888e-02,0.461094
4.2920e-02,0.460313
4.2952e-02,0.456875
4.2984e-02,0.443906
4.3016e-02,0.456875
4.3048e-02,0.453594
4.3080e-02,0.462969
4.3112e-02,0.474375
4.3144e-02,0.492969
4.3176e-02,0.502187
4.3208e-02,0.520156
4.3240e-02,0.524687
4.3272e-02,0.550469
4.3304e-02,0.573125
4.3336e-02,0.593437
4.3368e-02,0.626094
4.3400e-02,0.659531
4.3432e-02,0.704531
4.3464e-02,0.754062
4.3496e-02,0.806719
4.3528e-02,0.85125
4.3560e-02,0.897969
4.3592e-02,0.942031
4.3624e-02,0.991719
4.3656e-02,1.06625
4.3688e-02,1.12109
4.3720e-02,1.17484
4.3752e-02,1.22891
4.3784e-02,1.29203
4.3816e-02,1.32203
4.3848e-02,1.35344
4.3880e-02,1.37297
4.3912e-02,1.3925
4.3944e-02,1.42547
4.3976e-02,1.42281
4.4008e-02,1.40953
4.4040e-02,1.41094
4.4072e-02,1.4
4.4104e-02,1.38391
4.4136e-02,1.35953
4.4168e-02,1.31953
4.4200e-02,1.25797
4.4232e-02,1.21437
4.4264e-02,1.1525
4.4296e-02,1.07406
4.4328e-02,1.02594
4.4360e-02,0.958281
4.4392e-02,0.885625
4.4424e-02,0.829687
4.4456e-02,0.765156
4.4488e-02,0.713594
4.4520e-02,0.648594
4.4552e-02,0.601875
4.4584e-02,0.550781
4.4616e-02,0.511875
4.4648e-02,0.471875
4.4680e-02,0.425469
4.4712e-02,0.398281
4.4744e-02,0.374531
4.4776e-02,0.337813
4.4808e-02,0.321094
4.4840e-02,0.3075
4.4872e-02,0.300469
4.4904e-02,0.295625
4.4936e-02,0.268906
4.4968e-02,0.260469
4.5000e-02,0.260156
4.5032e-02,0.259844
4.5064e-02,0.26
4.5096e-02,0.259531
4.5128e-02,0.260312
4.5160e-02,0.263437
4.5192e-02,0.261406
4.5224e-02,0.260937
4.5256e-02,0.26625
4.5288e-02,0.265781
4.5320e-02,0.27625
4.5352e-02,0.285156
4.5384e-02,0.296562
4.5416e-02,0.306563
4.5448e-02,0.321875
4.5480e-02,0.3375
4.5512e-02,0.351875
4.5544e-02,0.362656
4.5576e-02,0.375156
4.5608e-02,0.38875
4.5640e-02,0.405312
4.5672e-02,0.4275
4.5704e-02,0.440781
4.5736e-02,0.450156
4.5768e-02,0.47
4.5800e-02,0.492656
4.5832e-02,0.500781
4.5864e-02,0.507344
4.5896e-02,0.519219
4.5928e-02,0.519375
4.5960e-02,0.52875
4.5992e-02,0.531719
4.6024e-02,0.540312
4.6056e-02,0.525937
4.6088e-02,0.519062
4.6120e-02,0.509219
4.6152e-02,0.499375
4.6184e-02,0.495
4.6216e-02,0.483125
4.6248e-02,0.466875
4.6280e-02,0.445781
4.6312e-02,0.430937
4.6344e-02,0.413281
4.6376e-02,0.380625
4.6408e-02,0.367344
4.6440e-02,0.339062
4.6472e-02,0.334062
4.6504e-02,0.310156
4.6536e-02,0.294219
4.6568e-02,0.280312
4.6600e-02,0.257188
4.6632e-02,0.235781
4.6664e-02,0.217969
4.6696e-02,0.212969
4.6728e-02,0.197344
4.6760e-02,0.179531
4.6792e-02,0.179375
4.6824e-02,0.179063
4.6856e-02,0.177656
4.6888e-02,0.160469
4.6920e-02,0.150937
4.6952e-02,0.145312
4.6984e-02,0.140156
4.7016e-02,0.149219
4.7048e-02,0.149844
4.7080e-02,0.144844
4.7112e-02,0.145469
4.7144e-02,0.146562
4.7176e-02,0.145625
4.7208e-02,0.144687
4.7240e-02,0.144844
4.7272e-02,0.141875
4.7304e-02,0.144687
4.7336e-02,0.146562
4.7368e-02,0.145
4.7400e-02,0.145469
4.7432e-02,0.141094
4.7464e-02,0.140625
4.7496e-02,0.141406
4.7528e-02,0.140781
4.7560e-02,0.140469
4.7592e-02,0.141563
4.7624e-02,0.141094
4.7656e-02,0.141875
4.7688e-02,0.142812
4.7720e-02,0.140937
4.7752e-02,0.140469
4.7784e-02,0.142031
4.7816e-02,0.142969
4.7848e-02,0.1425
4.7880e-02,0.142969
4.7912e-02,0.149844
4.7944e-02,0.153437
4.7976e-02,0.155937
4.8008e-02,0.165938
4.8040e-02,0.177344
4.8072e-02,0.186094
4.8104e-02,0.195625
4.8136e-02,0.209531
4.8168e-02,0.215781
4.8200e-02,0.230938
4.8232e-02,0.24875
4.8264e-02,0.267344
4.8296e-02,0.284687
4.8328e-02,0.306719
4.8360e-02,0.330625
4.8392e-02,0.354375
4.8424e-02,0.381875
4.8456e-02,0.405781
4.8488e-02,0.431094
4.8520e-02,0.458906
4.8552e-02,0.485625
4.8584e-02,0.520312
4.8616e-02,0.547656
4.8648e-02,0.58375
4.8680e-02,0.601562
4.8712e-02,0.615937
4.8744e-02,0.63125
4.8776e-02,0.637188
4.8808e-02,0.64625
4.8840e-02,0.653594
4.8872e-02,0.649531
4.8904e-02,0.654375
4.8936e-02,0.661563
4.8968e-02,0.637188
4.9000e-02,0.623125
4.9032e-02,0.614531
4.9064e-02,0.606562
4.9096e-02,0.579219
4.9128e-02,0.562344
4.9160e-02,0.539531
4.9192e-02,0.512656
4.9224e-02,0.483594
4.9256e-02,0.455469
4.9288e-02,0.430156
4.9320e-02,0.405937
4.9352e-02,0.382656
4.9384e-02,0.36375
4.9416e-02,0.347187
4.9448e-02,0.334531
4.9480e-02,0.316875
4.9512e-02,0.300469
4.9544e-02,0.300469
4.9576e-02,0.299844
4.9608e-02,0.301875
4.9640e-02,0.3025
4.9672e-02,0.298437
4.9704e-02,0.302812
4.9736e-02,0.298281
4.9768e-02,0.296875
4.9800e-02,0.308594
4.9832e-02,0.323125
4.9864e-02,0.331562
4.9896e-02,0.341094
4.9928e-02,0.349219
4.9960e-02,0.370156
4.9992e-02,0.389219
5.0024e-02,0.40875
5.0056e-02,0.432812
5.0088e-02,0.455
5.0120e-02,0.485625
5.0152e-02,0.532344
5.0184e-02,0.569375
5.0216e-02,0.6075
5.0248e-02,0.654844
5.0280e-02,0.705469
5.0312e-02,0.757031
5.0344e-02,0.804844
5.0376e-02,0.852969
5.0408e-02,0.905937
5.0440e-02,0.95375
5.0472e-02,1.00188
5.0504e-02,1.05828
5.0536e-02,1.10078
5.0568e-02,1.14609
5.0600e-02,1.18688
5.0632e-02,1.20812
5.0664e-02,1.22875
5.0696e-02,1.26203
5.0728e-02,1.25078
5.0760e-02,1.26969
5.0792e-02,1.25875
5.0824e-02,1.25969
5.0856e-02,1.23391
5.0888e-02,1.21578
5.0920e-02,1.21
5.0952e-02,1.16625
5.0984e-02,1.13969
5.1016e-02,1.09625
5.1048e-02,1.06781
5.1080e-02,1.02906
5.1112e-02,0.995469
5.1144e-02,0.96125
5.1176e-02,0.906094
5.1208e-02,0.860313
5.1240e-02,0.80625
5.1272e-02,0.765781
5.1304e-02,0.735
5.1336e-02,0.688906
5.1368e-02,0.661094
5.1400e-02,0.639531
5.1432e-02,0.605469
5.1464e-02,0.586875
5.1496e-02,0.570937
5.1528e-02,0.539219
5.1560e-02,0.538906
5.1592e-02,0.535
5.1624e-02,0.520781
5.1656e-02,0.50875
5.1688e-02,0.512344
5.1720e-02,0.523281
5.1752e-02,0.537812
5.1784e-02,0.551562
5.1816e-02,0.565
5.1848e-02,0.589062
5.1880e-02,0.617344
5.1912e-02,0.643594
5.1944e-02,0.696875
5.1976e-02,0.727031
5.2008e-02,0.783281
5.2040e-02,0.858281
5.2072e-02,0.936406
5.2104e-02,1.02141
5.2136e-02,1.11609
5.2168e-02,1.22594
5.2200e-02,1.33734
5.2232e-02,1.48156
5.2264e-02,1.61062
5.2296e-02,1.73766
5.2328e-02,1.87031
5.2360e-02,2.01766
5.2392e-02,2.18344
5.2424e-02,2.3125
5.2456e-02,2.42469
5.2488e-02,2.55578
5.2520e-02,2.67406
5.2552e-02,2.78609
5.2584e-02,2.86125
5.2616e-02,2.93109
5.2648e-02,2.97562
5.2680e-02,3.00359
5.2712e-02,3.00672
5.2744e-02,3.00156
5.2776e-02,2.99281
5.2808e-02,2.96172
5.2840e-02,2.92188
5.2872e-02,2.84531
5.2904e-02,2.79281
5.2936e-02,2.70063
5.2968e-02,2.59266
5.3000e-02,2.49422
5.3032e-02,2.36344
5.3064e-02,2.23953
5.3096e-02,2.08953
5.3128e-02,1.92781
5.3160e-02,1.7825
5.3192e-02,1.64016
5.3224e-02,1.51234
5.3256e-02,1.38578
5.3288e-02,1.26531
5.3320e-02,1.15672
5.3352e-02,1.06156
5.3384e-02,0.963906
5.3416e-02,0.87125
5.3448e-02,0.808438
5.3480e-02,0.745938
5.3512e-02,0.698125
5.3544e-02,0.654844
5.3576e-02,0.622031
5.3608e-02,0.605156
5.3640e-02,0.575469
5.3672e-02,0.579531
5.3704e-02,0.563125
5.3736e-02,0.568437
5.3768e-02,0.56875
5.3800e-02,0.585469
5.3832e-02,0.609844
5.3864e-02,0.632188
5.3896e-02,0.661406
5.3928e-02,0.703281
5.3960e-02,0.769219
5.3992e-02,0.825312
5.4024e-02,0.888906
5.4056e-02,0.961719
5.4088e-02,1.05422
5.4120e-02,1.14656
5.4152e-02,1.24516
5.4184e-02,1.34578
5.4216e-02,1.42734
5.4248e-02,1.52594
5.4280e-02,1.62234
5.4312e-02,1.7025
5.4344e-02,1.79625
5.4376e-02,1.87312
5.4408e-02,1.93938
5.4440e-02,2.00641
5.4472e-02,2.06828
5.4504e-02,2.10781
5.4536e-02,2.14594
5.4568e-02,2.15281
5.4600e-02,2.15531
5.4632e-02,2.15734
5.4664e-02,2.12422
5.4696e-02,2.10453
5.4728e-02,2.06344
5.4760e-02,2.01562
5.4792e-02,1.9725
5.4824e-02,1.92563
5.4856e-02,1.86203
5.4888e-02,1.805
5.4920e-02,1.74516
5.4952e-02,1.65422
5.4984e-02,1.56125
5.5016e-02,1.47141
5.5048e-02,1.37984
5.5080e-02,1.29453
5.5112e-02,1.21859
5.5144e-02,1.16078
5.5176e-02,1.11969
5.5208e-02,1.07656
5.5240e-02,1.04266
5.5272e-02,1.01547
5.5304e-02,0.99625
5.5336e-02,0.993594
5.5368e-02,0.998594
5.5400e-02,1.00281
5.5432e-02,1.00234
5.5464e-02,1.00609
5.5496e-02,1.02172
5.5528e-02,1.02562
5.5560e-02,1.02922
5.5592e-02,1.04078
5.5624e-02,1.04219
5.5656e-02,1.0725
5.5688e-02,1.10656
5.5720e-02,1.16047
5.5752e-02,1.20187
5.5784e-02,1.24219
5.5816e-02,1.29422
5.5848e-02,1.37359
5.5880e-02,1.45781
5.5912e-02,1.55672
5.5944e-02,1.67359
5.5976e-02,1.77203
5.6008e-02,1.90359
5.6040e-02,2.02562
5.6072e-02,2.13094
5.6104e-02,2.24688
5.6136e-02,2.38594
5.6168e-02,2.51359
5.6200e-02,2.63828
5.6232e-02,2.78484
5.6264e-02,2.89234
5.6296e-02,2.97609
5.6328e-02,3.08516
5.6360e-02,3.16359
5.6392e-02,3.22156
5.6424e-02,3.25422
5.6456e-02,3.26891
5.6488e-02,3.26109
5.6520e-02,3.26734
5.6552e-02,3.25375
5.6584e-02,3.21937
5.6616e-02,3.15297
5.6648e-02,3.06859
5.6680e-02,2.95984
5.6712e-02,2.86375
5.6744e-02,2.75031
5.6776e-02,2.62016
5.6808e-02,2.47891
5.6840e-02,2.32297
5.6872e-02,2.18453
5.6904e-02,2.02359
5.6936e-02,1.87844
5.6968e-02,1.73641
5.7000e-02,1.60812
5.7032e-02,1.48578
5.7064e-02,1.37187
5.7096e-02,1.25469
5.7128e-02,1.16703
5.7160e-02,1.08859
5.7192e-02,1.01547
5.7224e-02,0.940313
5.7256e-02,0.891406
5.7288e-02,0.857344
5.7320e-02,0.819062
5.7352e-02,0.8
5.7384e-02,0.779844
5.7416e-02,0.765625
5.7448e-02,0.748125
5.7480e-02,0.748125
5.7512e-02,0.750156
5.7544e-02,0.75875
5.7576e-02,0.766406
5.7608e-02,0.780156
5.7640e-02,0.787969
5.7672e-02,0.806406
5.7704e-02,0.837344
5.7736e-02,0.867656
5.7768e-02,0.908906
5.7800e-02,0.959687
5.7832e-02,1.02281
5.7864e-02,1.08719
5.7896e-02,1.16688
5.7928e-02,1.24687
5.7960e-02,1.33062
5.7992e-02,1.42328
5.8024e-02,1.51047
5.8056e-02,1.6025
5.8088e-02,1.66938
5.8120e-02,1.75531
5.8152e-02,1.83359
5.8184e-02,1.91172
5.8216e-02,1.98906
5.8248e-02,2.04766
5.8280e-02,2.07984
5.8312e-02,2.10359
5.8344e-02,2.1325
5.8376e-02,2.14172
5.8408e-02,2.13156
5.8440e-02,2.12844
5.8472e-02,2.0775
5.8504e-02,2.0525
5.8536e-02,2.01266
5.8568e-02,1.97578
5.8600e-02,1.93219
5.8632e-02,1.87359
5.8664e-02,1.79609
5.8696e-02,1.71641
5.8728e-02,1.64141
5.8760e-02,1.55469
5.8792e-02,1.46906
5.8824e-02,1.39906
5.8856e-02,1.31344
5.8888e-02,1.23531
5.8920e-02,1.17297
5.8952e-02,1.11031
5.8984e-02,1.04859
5.9016e-02,0.993594
5.9048e-02,0.936094
5.9080e-02,0.896875
5.9112e-02,0.86
5.9144e-02,0.835625
5.9176e-02,0.823437
5.9208e-02,0.815937
5.9240e-02,0.795469
5.9272e-02,0.815156
5.9304e-02,0.839219
5.9336e-02,0.852969
5.9368e-02,0.862969
5.9400e-02,0.873438
5.9432e-02,0.904688
5.9464e-02,0.939687
5.9496e-02,0.97625
5.9528e-02,1.00875
5.9560e-02,1.06219
5.9592e-02,1.1425
5.9624e-02,1.21281
5.9656e-02,1.28828
5.9688e-02,1.37734
5.9720e-02,1.47156
5.9752e-02,1.59219
5.9784e-02,1.72313
5.9816e-02,1.82609
5.9848e-02,1.95938
5.9880e-02,2.07953
5.9912e-02,2.20828
5.9944e-02,2.32578
5.9976e-02,2.41625
6.0008e-02,2.51203
6.0040e-02,2.59953
6.0072e-02,2.66
6.0104e-02,2.7175
6.0136e-02,2.75219
6.0168e-02,2.76578
6.0200e-02,2.77359
6.0232e-02,2.7575
6.0264e-02,2.73672
6.0296e-02,2.67953
6.0328e-02,2.63703
6.0360e-02,2.57797
6.0392e-02,2.50203
6.0424e-02,2.40703
6.0456e-02,2.32375
6.0488e-02,2.21844
6.0520e-02,2.08703
6.0552e-02,1.94156
6.0584e-02,1.82141
6.0616e-02,1.69219
6.0648e-02,1.56984
6.0680e-02,1.43625
6.0712e-02,1.30875
6.0744e-02,1.17953
6.0776e-02,1.06547
6.0808e-02,0.959687
6.0840e-02,0.858437
6.0872e-02,0.77625
6.0904e-02,0.709844
6.0936e-02,0.647656
6.0968e-02,0.59
6.1000e-02,0.555469
6.1032e-02,0.5275
6.1064e-02,0.505937
6.1096e-02,0.498906
6.1128e-02,0.497031
6.1160e-02,0.474063
6.1192e-02,0.47875
6.1224e-02,0.484219
6.1256e-02,0.490469
6.1288e-02,0.509375
6.1320e-02,0.513125
6.1352e-02,0.523594
6.1384e-02,0.55375
6.1416e-02,0.566406
6.1448e-02,0.590469
6.1480e-02,0.631719
6.1512e-02,0.673906
6.1544e-02,0.71625
6.1576e-02,0.760469
6.1608e-02,0.814375
6.1640e-02,0.871406
6.1672e-02,0.911563
6.1704e-02,0.974844
6.1736e-02,1.02375
6.1768e-02,1.07203
6.1800e-02,1.10859
6.1832e-02,1.15359
6.1864e-02,1.21469
6.1896e-02,1.26531
6.1928e-02,1.29094
6.1960e-02,1.31531
6.1992e-02,1.33703
6.2024e-02,1.33656
6.2056e-02,1.33891
6.2088e-02,1.33625
6.2120e-02,1.32125
6.2152e-02,1.31594
6.2184e-02,1.28625
6.2216e-02,1.25641
6.2248e-02,1.23047
6.2280e-02,1.18891
6.2312e-02,1.14594
6.2344e-02,1.095
6.2376e-02,1.04344
6.2408e-02,0.991875
6.2440e-02,0.924688
6.2472e-02,0.857031
6.2504e-02,0.798594
6.2536e-02,0.744531
6.2568e-02,0.684687
6.2600e-02,0.625
6.2632e-02,0.583594
6.2664e-02,0.527656
6.2696e-02,0.489219
6.2728e-02,0.452187
6.2760e-02,0.409687
6.2792e-02,0.378281
6.2824e-02,0.353281
6.2856e-02,0.332812
6.2888e-02,0.32
6.2920e-02,0.300156
6.2952e-02,0.292344
6.2984e-02,0.281406
6.3016e-02,0.262656
6.3048e-02,0.261563
6.3080e-02,0.262656
6.3112e-02,0.261406
6.3144e-02,0.264063
6.3176e-02,0.263281
6.3208e-02,0.267031
6.3240e-02,0.269531
6.3272e-02,0.270469
6.3304e-02,0.28375
6.3336e-02,0.293594
6.3368e-02,0.305781
6.3400e-02,0.314687
6.3432e-02,0.340313
6.3464e-02,0.35125
6.3496e-02,0.366094
6.3528e-02,0.381406
6.3560e-02,0.397031
6.3592e-02,0.413281
6.3624e-02,0.424062
6.3656e-02,0.431406
6.3688e-02,0.448906
6.3720e-02,0.470937
6.3752e-02,0.47875
6.3784e-02,0.483437
6.3816e-02,0.491719
6.3848e-02,0.49375
6.3880e-02,0.5
6.3912e-02,0.497031
6.3944e-02,0.505781
6.3976e-02,0.500938
6.4008e-02,0.500469
6.4040e-02,0.498594
6.4072e-02,0.48
6.4104e-02,0.463594
6.4136e-02,0.45875
6.4168e-02,0.44875
6.4200e-02,0.43125
6.4232e-02,0.411719
6.4264e-02,0.391719
6.4296e-02,0.377187
6.4328e-02,0.35625
6.4360e-02,0.332969
6.4392e-02,0.308906
6.4424e-02,0.296875
6.4456e-02,0.284687
6.4488e-02,0.263125
6.4520e-02,0.250625
6.4552e-02,0.2375
6.4584e-02,0.217812
6.4616e-02,0.2125
6.4648e-02,0.196562
6.4680e-02,0.18
6.4712e-02,0.180312
6.4744e-02,0.179219
6.4776e-02,0.168438
6.4808e-02,0.157031
6.4840e-02,0.158906
6.4872e-02,0.140937
6.4904e-02,0.141563
6.4936e-02,0.141563
6.4968e-02,0.140156
6.5000e-02,0.140937
6.5032e-02,0.141406
6.5064e-02,0.140937
6.5096e-02,0.140937
6.5128e-02,0.140781
6.5160e-02,0.140469
6.5192e-02,0.141094
6.5224e-02,0.140781
6.5256e-02,0.14125
6.5288e-02,0.140469
6.5320e-02,0.140312
6.5352e-02,0.140156
6.5384e-02,0.141094
6.5416e-02,0.141094
6.5448e-02,0.142187
6.5480e-02,0.14125
6.5512e-02,0.141563
6.5544e-02,0.141563
6.5576e-02,0.142656
6.5608e-02,0.145312
6.5640e-02,0.146406
6.5672e-02,0.147656
6.5704e-02,0.149062
6.5736e-02,0.155156
6.5768e-02,0.162344
6.5800e-02,0.171094
6.5832e-02,0.183281
6.5864e-02,0.19625
6.5896e-02,0.208125
6.5928e-02,0.223906
6.5960e-02,0.24875
6.5992e-02,0.266094
6.6024e-02,0.285
6.6056e-02,0.305
6.6088e-02,0.328906
6.6120e-02,0.351875
6.6152e-02,0.380625
6.6184e-02,0.397813
6.6216e-02,0.427188
6.6248e-02,0.450469
6.6280e-02,0.482031
6.6312e-02,0.509688
6.6344e-02,0.53625
6.6376e-02,0.546406
6.6408e-02,0.562656
6.6440e-02,0.583125
6.6472e-02,0.593281
6.6504e-02,0.60375
6.6536e-02,0.609062
6.6568e-02,0.607813
6.6600e-02,0.607969
6.6632e-02,0.608906
6.6664e-02,0.605156
6.6696e-02,0.600938
6.6728e-02,0.585
6.6760e-02,0.580781
6.6792e-02,0.567656
6.6824e-02,0.549688
6.6856e-02,0.528594
6.6888e-02,0.505
6.6920e-02,0.490625
6.6952e-02,0.474531
6.6984e-02,0.453594
6.7016e-02,0.43625
6.7048e-02,0.413281
6.7080e-02,0.393281
6.7112e-02,0.365
6.7144e-02,0.352812
6.7176e-02,0.34125
6.7208e-02,0.340156
6.7240e-02,0.320625
6.7272e-02,0.308125
6.7304e-02,0.3075
6.7336e-02,0.302188
6.7368e-02,0.306563
6.7400e-02,0.308594
6.7432e-02,0.314375
6.7464e-02,0.315937
6.7496e-02,0.322812
6.7528e-02,0.340937
6.7560e-02,0.352812
6.7592e-02,0.385
6.7624e-02,0.404375
6.7656e-02,0.425469
6.7688e-02,0.452969
6.7720e-02,0.471875
6.7752e-02,0.512344
6.7784e-02,0.550156
6.7816e-02,0.583125
6.7848e-02,0.63625
6.7880e-02,0.676406
6.7912e-02,0.736719
6.7944e-02,0.790469
6.7976e-02,0.833125
6.8008e-02,0.879219
6.8040e-02,0.934687
6.8072e-02,0.990625
6.8104e-02,1.03484
6.8136e-02,1.06328
6.8168e-02,1.08422
6.8200e-02,1.145
6.8232e-02,1.17359
6.8264e-02,1.16516
6.8296e-02,1.1875
6.8328e-02,1.19375
6.8360e-02,1.18688
6.8392e-02,1.17297
6.8424e-02,1.16453
6.8456e-02,1.15719
6.8488e-02,1.14594
6.8520e-02,1.14297
6.8552e-02,1.10125
6.8584e-02,1.08891
6.8616e-02,1.04891
6.8648e-02,1.01687
6.8680e-02,0.979062
6.8712e-02,0.951719
6.8744e-02,0.924844
6.8776e-02,0.888906
6.8808e-02,0.846094
6.8840e-02,0.800156
6.8872e-02,0.779062
6.8904e-02,0.730938
6.8936e-02,0.68625
6.8968e-02,0.657812
6.9000e-02,0.627813
6.9032e-02,0.597344
6.9064e-02,0.583125
6.9096e-02,0.5675
6.9128e-02,0.548281
6.9160e-02,0.555469
6.9192e-02,0.551562
6.9224e-02,0.548281
6.9256e-02,0.558906
6.9288e-02,0.562344
6.9320e-02,0.583594
6.9352e-02,0.612969
6.9384e-02,0.637656
6.9416e-02,0.673125
6.9448e-02,0.727031
6.9480e-02,0.787656
6.9512e-02,0.862969
6.9544e-02,0.936094
6.9576e-02,1.01938
6.9608e-02,1.11641
6.9640e-02,1.2075
6.9672e-02,1.32125
6.9704e-02,1.45484
6.9736e-02,1.59016
6.9768e-02,1.72812
6.9800e-02,1.84719
6.9832e-02,2.00734
6.9864e-02,2.13484
6.9896e-02,2.28344
6.9928e-02,2.39859
6.9960e-02,2.49656
6.9992e-02,2.57844
7.0024e-02,2.68672
7.0056e-02,2.74531
7.0088e-02,2.78328
7.0120e-02,2.79969
7.0152e-02,2.81266
7.0184e-02,2.81922
7.0216e-02,2.82187
7.0248e-02,2.81016
7.0280e-02,2.77266
7.0312e-02,2.72328
7.0344e-02,2.655
7.0376e-02,2.60375
7.0408e-02,2.51687
7.0440e-02,2.40313
7.0472e-02,2.31875
7.0504e-02,2.20609
7.0536e-02,2.08078
7.0568e-02,1.94734
7.0600e-02,1.81766
7.0632e-02,1.68375
7.0664e-02,1.54547
7.0696e-02,1.42484
7.0728e-02,1.30156
7.0760e-02,1.19703
7.0792e-02,1.08031
7.0824e-02,0.981719
7.0856e-02,0.89
7.0888e-02,0.821562
7.0920e-02,0.771719
7.0952e-02,0.726406
7.0984e-02,0.677656
7.1016e-02,0.653437
7.1048e-02,0.618906
7.1080e-02,0.615469
7.1112e-02,0.603906
7.1144e-02,0.609844
7.1176e-02,0.628125
7.1208e-02,0.649062
7.1240e-02,0.680937
7.1272e-02,0.716094
7.1304e-02,0.756562
7.1336e-02,0.819219
7.1368e-02,0.886406
7.1400e-02,0.963125
7.1432e-02,1.04937
7.1464e-02,1.12359
7.1496e-02,1.21969
7.1528e-02,1.31312
7.1560e-02,1.39531
7.1592e-02,1.48562
7.1624e-02,1.58125
7.1656e-02,1.66422
7.1688e-02,1.73859
7.1720e-02,1.82531
7.1752e-02,1.86234
7.1784e-02,1.91625
7.1816e-02,1.94109
7.1848e-02,1.98516
7.1880e-02,2.02406
7.1912e-02,2.03875
7.1944e-02,2.03094
7.1976e-02,2.03141
7.2008e-02,2.00891
7.2040e-02,1.97828
7.2072e-02,1.96031
7.2104e-02,1.93594
7.2136e-02,1.89875
7.2168e-02,1.85047
7.2200e-02,1.80313
7.2232e-02,1.74187
7.2264e-02,1.68375
7.2296e-02,1.60547
7.2328e-02,1.53719
7.2360e-02,1.45359
7.2392e-02,1.35875
7.2424e-02,1.28156
7.2456e-02,1.20047
7.2488e-02,1.16016
7.2520e-02,1.13437
7.2552e-02,1.09922
7.2584e-02,1.06547
7.2616e-02,1.04078
7.2648e-02,1.02609
7.2680e-02,1.01938
7.2712e-02,1.02531
7.2744e-02,1.03563
7.2776e-02,1.04797
7.2808e-02,1.05922
7.2840e-02,1.05828
7.2872e-02,1.05484
7.2904e-02,1.08125
7.2936e-02,1.11547
7.2968e-02,1.15375
7.3000e-02,1.19156
7.3032e-02,1.25937
7.3064e-02,1.33141
7.3096e-02,1.40297
7.3128e-02,1.51125
7.3160e-02,1.62187
7.3192e-02,1.73234
7.3224e-02,1.84484
7.3256e-02,1.96109
7.3288e-02,2.08375
7.3320e-02,2.19734
7.3352e-02,2.33391
7.3384e-02,2.45578
7.3416e-02,2.58563
7.3448e-02,2.70703
7.3480e-02,2.81547
7.3512e-02,2.86156
7.3544e-02,2.93328
7.3576e-02,2.98313
7.3608e-02,3.01766
7.3640e-02,3.06359
7.3672e-02,3.09234
7.3704e-02,3.095
7.3736e-02,3.07484
7.3768e-02,3.04781
7.3800e-02,3.01297
7.3832e-02,2.97125
7.3864e-02,2.89656
7.3896e-02,2.80875
7.3928e-02,2.72797
7.3960e-02,2.63969
7.3992e-02,2.52156
